CustomerID,Age,Gender,Tenure,MonthlyCharges,ContractType,InternetService,TotalCharges,TechSupport,Churn,ChurnFlag,AgeDataQualityFlag,TenureDataQualityFlag,AgeGroup,TenureSegment,MonthlyChargeBand,AnnualRevenue,ActualMonthlyRevenueLost,ActualAnnualRevenueLost,CustomerLifecycleStage,ChurnProbability,RiskBand,MonthlyRevenueAtRisk,AnnualRevenueAtRisk,MonthlyChargesNormalized,TotalChargesNormalized,TenureNormalized,CustomerValueScore,ValueTier,RetentionPriorityScore,RetentionPriorityRank,PriorityTier,RecommendedAction,InterventionCost,ExpectedSuccessRate,ExpectedRevenueProtected,ExpectedNetBenefit,ExpectedROI,CampaignRank,CumulativeCampaignCost,CampaignRiskTier,CumulativeExpectedRevenueProtected,CumulativeExpectedNetBenefit,IsActionable,ActionableCampaignRank,ActionableCumulativeCost,SelectedUnderBudget_1000,SelectedUnderBudget_2500,SelectedUnderBudget_5000,SelectedUnderBudget_10000,SelectedUnderBudget_15000,SelectedUnderBudget_20000
342,47,Male,28,33.61,One-Year,No Internet,941.08,No,Yes,1,Expected Range,Expected Range,45-54,25-48 Months,Low,403.32,33.61,403.32,Established,1.0,Critical,33.61,403.32,0.04012894619831037,0.07579422128259337,0.22950819672131148,0.09995660510855969,Low Value,0.6399826420434238,670,High Priority,Complimentary Tech Support,20,0.15,60.498,40.498,2.0248999999999997,488,16608,Critical,84129.46081824513,67521.4608182451,True,488.0,16608.0,False,False,False,False,False,True
762,46,Male,1,33.61,Month-to-Month,Fiber Optic,33.61,Yes,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,Low,403.32,33.61,403.32,New,0.9975203252032521,Critical,33.5266581300813,402.3198975609756,0.04012894619831037,0.002706936474378335,0.00819672131147541,0.019048186573225417,Low Value,0.6061314697512413,796,High Priority,Contract Upgrade Offer,40,0.2,80.46397951219512,40.463979512195124,1.0115994878048782,489,16648,High,84209.92479775732,67561.9247977573,True,489.0,16648.0,False,False,False,False,False,True
278,38,Female,12,119.05,One-Year,Fiber Optic,1428.6,No,Yes,1,Expected Range,Expected Range,35-44,7-12 Months,Premium,1428.6,119.05,1428.6,Developing,0.9892222222222222,Critical,117.76690555555555,1413.2028666666665,0.9898843930635839,0.1150588945937783,0.09836065573770492,0.46081453426768226,Top Value,0.7778591470404063,90,High Priority,Personalized Retention Email,2,0.03,42.396086,40.396086,20.198043,490,16650,Medium,84252.32088375732,67602.32088375729,True,490.0,16650.0,False,False,False,False,False,True
664,39,Female,32,33.55,One-Year,No Internet,1073.6,No,Yes,1,Expected Range,Expected Range,35-44,25-48 Months,Low,402.59999999999997,33.55,402.59999999999997,Established,1.0,Critical,33.55,402.59999999999997,0.039461983103601606,0.0864673311184939,0.26229508196721313,0.11162212962471679,Low Value,0.6446488518498867,647,High Priority,Complimentary Tech Support,20,0.15,60.38999999999999,40.38999999999999,2.0195,491,16670,Critical,84312.71088375732,67642.71088375729,True,491.0,16670.0,False,False,False,False,False,True
618,52,Male,68,118.05,Month-to-Month,Fiber Optic,8027.4,Yes,Yes,1,Expected Range,Expected Range,45-54,49-72 Months,Premium,1416.6,118.05,1416.6,Loyal,0.9892030075187969,Critical,116.77541503759397,1401.3049804511277,0.9787683414851045,0.6465237088492902,0.5573770491803279,0.7571348969863754,Top Value,0.8963757633058282,4,Immediate Action,Personalized Retention Email,2,0.03,42.03914941353383,40.03914941353383,20.019574706766914,492,16672,Medium,84354.75003317086,67682.75003317083,True,492.0,16672.0,False,False,False,False,False,True
510,36,Female,75,117.28,One-Year,DSL,8796.0,No,Yes,1,Expected Range,Expected Range,35-44,73+ Months,Premium,1407.3600000000001,117.28,1407.3600000000001,Loyal,0.995050505050505,Critical,116.69952323232323,1400.3942787878786,0.9702089817696755,0.7084264572636666,0.6147540983606558,0.7897213773403174,Top Value,0.9129188539664299,3,Immediate Action,Personalized Retention Email,2,0.03,42.01182836363636,40.01182836363636,20.00591418181818,493,16674,Medium,84396.7618615345,67722.76186153447,True,493.0,16674.0,False,False,False,False,False,True
494,36,Female,105,118.25,Month-to-Month,DSL,12416.25,Yes,Yes,1,Expected Range,Expected Range,35-44,73+ Months,Premium,1419.0,118.25,1419.0,Loyal,0.9859842810075369,Critical,116.59264122914124,1399.1116947496948,0.9809915518008006,1.0,0.8606557377049181,0.9575605551465497,Top Value,0.9746147906631419,1,Immediate Action,Personalized Retention Email,2,0.03,41.973350842490845,39.973350842490845,19.986675421245423,494,16676,Medium,84438.735212377,67762.73521237697,True,494.0,16676.0,False,False,False,False,False,True
772,39,Male,67,118.12,Month-to-Month,Fiber Optic,7914.04,Yes,Yes,1,Expected Range,Expected Range,35-44,49-72 Months,Premium,1417.44,118.12,1417.44,Loyal,0.9840657526168362,Critical,116.23784669910069,1394.8541603892081,0.9795464650955983,0.6373937380449008,0.5491803278688525,0.7522014763211677,Top Value,0.8913200420985687,6,Immediate Action,Personalized Retention Email,2,0.03,41.845624811676245,39.845624811676245,19.922812405838123,495,16678,Medium,84480.58083718867,67802.58083718864,True,495.0,16678.0,False,False,False,False,False,True
211,50,Female,38,117.6,One-Year,Fiber Optic,4468.8,No,Yes,1,Expected Range,Expected Range,45-54,25-48 Months,Premium,1411.1999999999998,117.6,1411.1999999999998,Established,0.9878042328042327,Critical,116.16577777777776,1393.9893333333332,0.9737661182747888,0.3599154334038055,0.3114754098360656,0.5933457014602639,Top Value,0.8300208202666451,27,Immediate Action,Personalized Retention Email,2,0.03,41.81968,39.81968,19.90984,496,16680,Medium,84522.40051718867,67842.40051718864,True,496.0,16680.0,False,False,False,False,False,True
231,37,Male,4,117.58,One-Year,Fiber Optic,470.32,Yes,Yes,1,Expected Range,Expected Range,35-44,0-6 Months,Premium,1410.96,117.58,1410.96,New,0.9853484848484849,Critical,115.85727484848485,1390.2872981818182,0.9735437972432193,0.037879391925903554,0.03278688524590164,0.41087202738282935,Top Value,0.7555579018622227,161,High Priority,Personalized Retention Email,2,0.03,41.708618945454546,39.708618945454546,19.854309472727273,497,16682,Medium,84564.10913613412,67882.1091361341,True,497.0,16682.0,False,False,False,False,False,True
436,45,Female,12,117.13,Month-to-Month,Fiber Optic,1405.56,Yes,Yes,1,Expected Range,Expected Range,45-54,7-12 Months,Premium,1405.56,117.13,1405.56,Developing,0.9884907407407407,Critical,115.78192046296296,1389.3830455555556,0.9685415740329035,0.11320326185442464,0.09836065573770492,0.45162793519663624,Top Value,0.7737456185230989,101,High Priority,Personalized Retention Email,2,0.03,41.68149136666666,39.68149136666666,19.84074568333333,498,16684,Medium,84605.79062750078,67921.79062750076,True,498.0,16684.0,False,False,False,False,False,True
811,43,Female,25,116.88,Month-to-Month,Fiber Optic,2922.0,Yes,Yes,1,Expected Range,Expected Range,35-44,25-48 Months,Premium,1402.56,116.88,1402.56,Established,0.9901516290726817,Critical,115.72892240601503,1388.7470688721803,0.9657625611382838,0.23533675626698883,0.20491803278688525,0.5199023973454809,Top Value,0.8020519363818015,53,Immediate Action,Personalized Retention Email,2,0.03,41.66241206616541,39.66241206616541,19.831206033082704,499,16686,Medium,84647.45303956694,67961.45303956691,True,499.0,16686.0,False,False,False,False,False,True
863,60,Male,34,116.19,Month-to-Month,DSL,3950.46,Yes,Yes,1,Expected Range,Expected Range,55-64,25-48 Months,Premium,1394.28,116.19,1394.28,Established,0.9944418604651162,Critical,115.54419976744185,1386.5303972093022,0.9580924855491331,0.3181685291452733,0.27868852459016397,0.5642681105680398,Top Value,0.8223723605062856,32,Immediate Action,Personalized Retention Email,2,0.03,41.595911916279064,39.595911916279064,19.797955958139532,500,16688,Medium,84689.04895148322,68001.04895148319,True,500.0,16688.0,False,False,False,False,False,True
715,44,Male,15,33.12,Month-to-Month,No Internet,496.7999999999999,No,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,Low,397.43999999999994,33.12,397.43999999999994,Developing,1.0,Critical,33.12,397.43999999999994,0.034682080924855474,0.04001208094231349,0.12295081967213116,0.0586147656177847,Low Value,0.6234459062471138,729,High Priority,Contract Upgrade Offer,40,0.2,79.488,39.488,0.9872,501,16728,Critical,84768.53695148321,68040.53695148318,True,501.0,16728.0,False,False,False,False,False,True
100,42,Female,8,119.65,Two-Year,Fiber Optic,957.2,Yes,Yes,1,Expected Range,Expected Range,35-44,7-12 Months,Premium,1435.8000000000002,119.65,1435.8000000000002,Developing,0.9586055939680063,Critical,114.69715931827196,1376.3659118192636,0.9965540240106716,0.07709251988321755,0.06557377049180328,0.4419974341863457,Top Value,0.751962330055342,176,High Priority,Personalized Retention Email,2,0.03,41.290977354577905,39.290977354577905,19.645488677288952,502,16730,Medium,84809.8279288378,68079.82792883777,True,502.0,16730.0,False,False,False,False,False,True
233,45,Female,0,117.1,One-Year,Fiber Optic,0.0,Yes,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,Premium,1405.1999999999998,117.1,1405.1999999999998,New,0.9781502866746208,Critical,114.54139856959809,1374.496782835177,0.9682080924855492,0.0,0.0,0.3872832369942197,Top Value,0.7418034668024603,218,High Priority,Personalized Retention Email,2,0.03,41.23490348505531,39.23490348505531,19.617451742527656,503,16732,Medium,84851.06283232284,68119.06283232282,True,503.0,16732.0,False,False,False,False,False,True
880,56,Female,4,119.6,Two-Year,Fiber Optic,478.4,Yes,Yes,1,Expected Range,Expected Range,55-64,0-6 Months,Premium,1435.1999999999998,119.6,1435.1999999999998,New,0.9567736544501253,Critical,114.43012907223498,1373.1615488668197,0.9959982214317475,0.03853015201852411,0.03278688524590164,0.42008156309065786,Top Value,0.7420968179063383,216,High Priority,Personalized Retention Email,2,0.03,41.19484646600459,39.19484646600459,19.597423233002296,504,16734,Medium,84892.25767878885,68158.25767878882,True,504.0,16734.0,False,False,False,False,False,True
974,38,Female,23,114.65,Month-to-Month,Fiber Optic,2636.9500000000003,Yes,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,Premium,1375.8000000000002,114.65,1375.8000000000002,Developing,0.9916315789473685,Critical,113.6905605263158,1364.2867263157896,0.9409737661182749,0.2123789388905668,0.18852459016393444,0.49785328259999195,Top Value,0.7941202604084179,63,High Priority,Personalized Retention Email,2,0.03,40.92860178947369,38.92860178947369,19.464300894736844,505,16736,Medium,84933.18628057833,68197.1862805783,True,505.0,16736.0,False,False,False,False,False,True
506,40,Female,47,114.45,Month-to-Month,DSL,5379.150000000001,Yes,Yes,1,Expected Range,Expected Range,35-44,25-48 Months,Premium,1373.4,114.45,1373.4,Established,0.9921939972172531,Critical,113.55660298151462,1362.6792357781753,0.938750555802579,0.4332346723044398,0.3852459016393443,0.6234438330374217,Top Value,0.8446939315453206,18,Immediate Action,Personalized Retention Email,2,0.03,40.88037707334526,38.88037707334526,19.44018853667263,506,16738,Medium,84974.06665765168,68236.06665765165,True,506.0,16738.0,False,False,False,False,False,True
499,36,Male,11,32.92,Month-to-Month,Fiber Optic,362.12,Yes,Yes,1,Expected Range,Expected Range,35-44,7-12 Months,Low,395.04,32.92,395.04,Developing,0.9983720930232558,Critical,32.866409302325586,394.396911627907,0.032458870609159696,0.02916500553709856,0.09016393442622951,0.04573228378820575,Low Value,0.6173161693292357,752,High Priority,Contract Upgrade Offer,40,0.2,78.8793823255814,38.8793823255814,0.9719845581395351,507,16778,High,85052.94603997727,68274.94603997724,True,507.0,16778.0,False,False,False,False,False,True
543,50,Female,28,114.04,Month-to-Month,Fiber Optic,3193.1200000000003,Yes,Yes,1,Expected Range,Expected Range,45-54,25-48 Months,Premium,1368.48,114.04,1368.48,Established,0.9903659147869674,Critical,112.94132892230577,1355.2959470676692,0.9341929746554025,0.2571726568005638,0.22950819672131148,0.5210646689226862,Top Value,0.8026454164412549,52,Immediate Action,Personalized Retention Email,2,0.03,40.65887841203008,38.65887841203008,19.32943920601504,508,16780,Medium,85093.60491838929,68313.60491838926,True,508.0,16780.0,False,False,False,False,False,True
69,48,Female,17,114.52,Month-to-Month,Fiber Optic,1946.84,Yes,Yes,1,Expected Range,Expected Range,45-54,13-24 Months,Premium,1374.24,114.52,1374.24,Developing,0.9848716931216931,Critical,112.78750629629629,1353.4500755555555,0.9395286794130726,0.15679774489076814,0.13934426229508198,0.4655267480507684,Top Value,0.7771337150933233,93,High Priority,Personalized Retention Email,2,0.03,40.603502266666666,38.603502266666666,19.301751133333333,509,16782,Medium,85134.20842065595,68352.20842065592,True,509.0,16782.0,False,False,False,False,False,True
635,34,Female,17,114.47,Month-to-Month,DSL,1945.99,Yes,Yes,1,Expected Range,Expected Range,25-34,13-24 Months,Premium,1373.6399999999999,114.47,1373.6399999999999,Developing,0.9852836594069152,Critical,112.78542049230958,1353.425045907715,0.9389728768341485,0.1567292862176583,0.13934426229508198,0.4652804664836104,Top Value,0.7772823822375933,92,High Priority,Personalized Retention Email,2,0.03,40.60275137723145,38.60275137723145,19.301375688615725,510,16784,Medium,85174.81117203318,68390.81117203315,True,510.0,16784.0,False,False,False,False,False,True
798,51,Female,36,113.6,Month-to-Month,Fiber Optic,4089.6,Yes,Yes,1,Expected Range,Expected Range,45-54,25-48 Months,Premium,1363.1999999999998,113.6,1363.1999999999998,Established,0.9896516290726817,Critical,112.42442506265664,1349.0931007518798,0.9293019119608716,0.32937481123527634,0.29508196721311475,0.5607724405199741,Top Value,0.8180999536515986,36,Immediate Action,Personalized Retention Email,2,0.03,40.472793022556395,38.472793022556395,19.236396511278198,511,16786,Medium,85215.28396505574,68429.28396505571,True,511.0,16786.0,False,False,False,False,False,True
690,49,Male,68,113.74,Month-to-Month,DSL,7734.32,Yes,Yes,1,Expected Range,Expected Range,45-54,49-72 Months,Premium,1364.8799999999999,113.74,1364.8799999999999,Loyal,0.9880332829315387,Critical,112.3789056006332,1348.5468672075986,0.9308581591818588,0.6229191583610187,0.5573770491803279,0.7297092313941821,Top Value,0.884703662316596,9,Immediate Action,Personalized Retention Email,2,0.03,40.45640601622795,38.45640601622795,19.228203008113976,512,16788,Medium,85255.74037107197,68467.74037107194,True,512.0,16788.0,False,False,False,False,False,True
661,39,Female,26,113.38,Month-to-Month,Fiber Optic,2947.88,Yes,Yes,1,Expected Range,Expected Range,35-44,25-48 Months,Premium,1360.56,113.38,1360.56,Established,0.9906633249791145,Critical,112.321407786132,1347.856893433584,0.9268563806136061,0.23742112151414477,0.21311475409836067,0.5071186332999833,Top Value,0.797245448307462,57,High Priority,Personalized Retention Email,2,0.03,40.43570680300752,38.43570680300752,19.21785340150376,513,16790,Medium,85296.17607787497,68506.17607787494,True,513.0,16790.0,False,False,False,False,False,True
950,47,Female,3,114.13,One-Year,Fiber Optic,342.39,Yes,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,Premium,1369.56,114.13,1369.56,New,0.9826231274303562,Critical,112.14677753362655,1345.7613304035185,0.9351934192974656,0.027575958924796133,0.02459016393442623,0.3898764943262714,Top Value,0.7455244741887223,201,High Priority,Personalized Retention Email,2,0.03,40.372839912105555,38.372839912105555,19.186419956052777,514,16792,Medium,85336.54891778708,68544.54891778705,True,514.0,16792.0,False,False,False,False,False,True
667,42,Female,8,32.58,Month-to-Month,Fiber Optic,260.64,No,Yes,1,Expected Range,Expected Range,35-44,7-12 Months,Low,390.96,32.58,390.96,Developing,1.0,Critical,32.58,390.96,0.028679413072476678,0.020991845363938385,0.06557377049180328,0.035212353729319926,Low Value,0.614084941491728,766,High Priority,Contract Upgrade Offer,40,0.2,78.19200000000001,38.19200000000001,0.9548000000000002,515,16832,Critical,85414.74091778707,68582.74091778704,True,515.0,16832.0,False,False,False,False,False,True
313,53,Male,24,113.44,Two-Year,Fiber Optic,2722.56,No,Yes,1,Expected Range,Expected Range,45-54,13-24 Months,Premium,1361.28,113.44,1361.28,Developing,0.9834730846495555,Critical,111.56518672264558,1338.7822406717469,0.9275233437083148,0.2192739353669586,0.19672131147540983,0.4969355427306139,Top Value,0.7888580678819788,70,High Priority,Personalized Retention Email,2,0.03,40.163467220152405,38.163467220152405,19.081733610076203,516,16834,Medium,85454.90438500722,68620.90438500719,True,516.0,16834.0,False,False,False,False,False,True
591,45,Male,14,112.48,Month-to-Month,Fiber Optic,1574.72,Yes,Yes,1,Expected Range,Expected Range,45-54,13-24 Months,Premium,1349.76,112.48,1349.76,Developing,0.9913389355742297,Critical,111.50580347338936,1338.0696416806722,0.9168519341929748,0.12682734319943623,0.11475409836065574,0.4398188683871565,Top Value,0.7707309086994004,105,High Priority,Personalized Retention Email,2,0.03,40.14208925042016,38.14208925042016,19.07104462521008,517,16836,Medium,85495.04647425764,68659.04647425762,True,517.0,16836.0,False,False,False,False,False,True
804,40,Male,11,32.51,Month-to-Month,No Internet,357.60999999999996,No,Yes,1,Expected Range,Expected Range,35-44,7-12 Months,Low,390.12,32.51,390.12,Developing,1.0,Critical,32.51,390.12,0.027901289461983114,0.02880177187153931,0.09016393442622951,0.043782119546389386,Low Value,0.6175128478185558,751,High Priority,Contract Upgrade Offer,40,0.2,78.024,38.024,0.9506,518,16876,Critical,85573.07047425765,68697.07047425762,True,518.0,16876.0,False,False,False,False,False,True
57,36,Male,18,111.71,Month-to-Month,DSL,2010.78,Yes,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,Premium,1340.52,111.71,1340.52,Developing,0.9940748570981128,Critical,111.04810228643018,1332.577227437162,0.9082925744775456,0.16194744790093626,0.14754098360655737,0.4568838824579853,Top Value,0.7791984672420618,87,High Priority,Personalized Retention Email,2,0.03,39.97731682311486,37.97731682311486,18.98865841155743,519,16878,Medium,85613.04779108077,68735.04779108074,True,519.0,16878.0,False,False,False,False,False,True
587,40,Female,4,116.23,Two-Year,Fiber Optic,464.92,Yes,Yes,1,Expected Range,Expected Range,35-44,0-6 Months,Premium,1394.76,116.23,1394.76,New,0.9533383816145867,Critical,110.80652009506342,1329.678241140761,0.9585371276122723,0.03744447800261754,0.03278688524590164,0.4047171396573005,Top Value,0.7338898848316722,254,High Priority,Personalized Retention Email,2,0.03,39.89034723422283,37.89034723422283,18.945173617111415,520,16880,Medium,85652.93813831499,68772.93813831496,True,520.0,16880.0,False,False,False,False,False,True
590,36,Male,56,114.09,Two-Year,Fiber Optic,6389.04,No,Yes,1,Expected Range,Expected Range,35-44,49-72 Months,Premium,1369.08,114.09,1369.08,Loyal,0.9643700897867565,Critical,110.02498354377106,1320.2998025252527,0.9347487772343266,0.5145708245243129,0.45901639344262296,0.6687533978378959,Top Value,0.8461234130072123,16,Immediate Action,Personalized Retention Email,2,0.03,39.60899407575758,37.60899407575758,18.80449703787879,521,16882,Medium,85692.54713239074,68810.54713239071,True,521.0,16882.0,False,False,False,False,False,True
630,55,Male,46,32.32,Month-to-Month,No Internet,1486.72,No,Yes,1,Expected Range,Expected Range,55-64,25-48 Months,Low,387.84000000000003,32.32,387.84000000000003,Established,1.0,Critical,32.32,387.84000000000003,0.025789239662072083,0.11973985704218262,0.3770491803278689,0.14648694091155998,Low Value,0.6585947763646239,590,High Priority,Contract Upgrade Offer,40,0.2,77.56800000000001,37.56800000000001,0.9392000000000003,522,16922,Critical,85770.11513239074,68848.11513239071,True,522.0,16922.0,False,False,False,False,False,True
117,44,Male,13,32.02,One-Year,No Internet,416.2600000000001,No,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,Low,384.24,32.02,384.24,Developing,0.9979999999999999,Critical,31.95596,383.47152,0.022454424188528277,0.033525420316118,0.10655737704918034,0.047355011048347696,Low Value,0.617742004419339,749,High Priority,Complimentary Tech Support,20,0.15,57.520728,37.520728,1.8760363999999998,523,16942,High,85827.63586039074,68885.63586039071,True,523.0,16942.0,False,False,False,False,False,True
998,51,Female,15,111.72,Month-to-Month,Fiber Optic,1675.8,Yes,Yes,1,Expected Range,Expected Range,45-54,13-24 Months,Premium,1340.6399999999999,111.72,1340.6399999999999,Developing,0.9796335978835979,Critical,109.44466555555556,1313.3359866666667,0.9084037349933305,0.13496828752642706,0.12295081967213116,0.44133809954961445,Top Value,0.7643153985500045,126,High Priority,Personalized Retention Email,2,0.03,39.4000796,37.4000796,18.7000398,524,16944,Medium,85867.03593999075,68923.03593999072,True,524.0,16944.0,False,False,False,False,False,True
655,70,Male,35,32.13,Month-to-Month,DSL,1124.5500000000002,No,Yes,1,Expected Range,Expected Range,65+,25-48 Months,Low,385.56000000000006,32.13,385.56000000000006,Established,1.0,Critical,32.13,385.56000000000006,0.023677189862160997,0.0905708245243129,0.2868852459016394,0.11289197600378376,Low Value,0.6451567904015135,646,High Priority,Contract Upgrade Offer,40,0.2,77.11200000000002,37.11200000000002,0.9278000000000006,525,16984,Critical,85944.14793999074,68960.14793999071,True,525.0,16984.0,False,False,False,False,False,True
721,48,Male,26,109.75,Month-to-Month,DSL,2853.5,Yes,Yes,1,Expected Range,Expected Range,45-54,25-48 Months,Premium,1317.0,109.75,1317.0,Established,0.9895205641688198,Critical,108.59988191752798,1303.1985830103358,0.8865051133837263,0.2298197926104903,0.21311475409836067,0.4883176612917523,Top Value,0.7890394030179928,69,High Priority,Personalized Retention Email,2,0.03,39.09595749031007,37.09595749031007,18.547978745155035,526,16986,Medium,85983.24389748105,68997.24389748102,True,526.0,16986.0,False,False,False,False,False,True
279,45,Male,5,110.06,One-Year,Fiber Optic,550.3,Yes,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,Premium,1320.72,110.06,1320.72,New,0.9825327776798366,Critical,108.13755751144282,1297.6506901373139,0.8899510893730549,0.04432095036746199,0.04098360655737705,0.38173867001717793,Top Value,0.7422151346147731,215,High Priority,Personalized Retention Email,2,0.03,38.92952070411941,36.92952070411941,18.464760352059706,527,16988,Medium,86022.17341818516,69034.17341818514,True,527.0,16988.0,False,False,False,False,False,True
96,30,Male,3,110.81,One-Year,Fiber Optic,332.43,Yes,Yes,1,Expected Range,Expected Range,25-34,0-6 Months,Premium,1329.72,110.81,1329.72,New,0.9723164964120845,Critical,107.74239096742309,1292.908691609077,0.8982881280569144,0.026773784355179703,0.02459016393442623,0.37483361673068516,High Value,0.7333233445395247,256,High Priority,Personalized Retention Email,2,0.03,38.78726074827231,36.78726074827231,18.393630374136155,528,16990,Medium,86060.96067893344,69070.9606789334,True,528.0,16990.0,False,False,False,False,False,True
198,46,Male,9,109.46,One-Year,DSL,985.14,Yes,Yes,1,Expected Range,Expected Range,45-54,7-12 Months,Premium,1313.52,109.46,1313.52,Developing,0.9737888549359136,Critical,106.5909280612851,1279.091136735421,0.8832814584259672,0.07934279673814558,0.07377049180327869,0.39952518517955754,Top Value,0.7440833870333712,208,High Priority,Personalized Retention Email,2,0.03,38.37273410206263,36.37273410206263,18.186367051031315,529,16992,Medium,86099.33341303549,69107.33341303546,True,529.0,16992.0,False,False,False,False,False,True
201,48,Female,17,107.67,Month-to-Month,Fiber Optic,1830.39,Yes,Yes,1,Expected Range,Expected Range,45-54,13-24 Months,Premium,1292.04,107.67,1292.04,Developing,0.9848716931216931,Critical,106.0411351984127,1272.4936223809525,0.8633837261004893,0.14741890667472063,0.13934426229508198,0.4317861733501185,Top Value,0.7636374852130633,128,High Priority,Personalized Retention Email,2,0.03,38.17480867142857,36.17480867142857,18.087404335714286,530,16994,Medium,86137.50822170691,69143.50822170688,True,530.0,16994.0,False,False,False,False,False,True
582,40,Female,4,109.14,One-Year,Fiber Optic,436.56,Yes,Yes,1,Expected Range,Expected Range,35-44,0-6 Months,Premium,1309.68,109.14,1309.68,New,0.9703792333815087,Critical,105.90718953125786,1270.8862743750942,0.8797243219208539,0.035160374509211716,0.03278688524590164,0.3723925811580411,High Value,0.7311845724921217,269,High Priority,Personalized Retention Email,2,0.03,38.126588231252825,36.126588231252825,18.063294115626412,531,16996,Medium,86175.63480993817,69179.63480993814,True,531.0,16996.0,False,False,False,False,False,True
213,54,Female,37,106.26,One-Year,DSL,3931.62,No,Yes,1,Expected Range,Expected Range,45-54,25-48 Months,Premium,1275.1200000000001,106.26,1275.1200000000001,Established,0.9948611111111111,Critical,105.71394166666667,1268.5673000000002,0.8477100933748334,0.31665116279069766,0.30327868852459017,0.5257316164578251,Top Value,0.8072093132497967,49,Immediate Action,Personalized Retention Email,2,0.03,38.057019000000004,36.057019000000004,18.028509500000002,532,16998,Medium,86213.69182893817,69215.69182893814,True,532.0,16998.0,False,False,False,False,False,True
774,54,Male,22,106.22,Month-to-Month,DSL,2336.84,Yes,Yes,1,Expected Range,Expected Range,45-54,13-24 Months,Premium,1274.6399999999999,106.22,1274.6399999999999,Developing,0.9951341681574241,Critical,105.70315134168158,1268.437816100179,0.8472654513116942,0.18820819490586932,0.18032786885245902,0.4498610159548467,Top Value,0.7770249072763931,94,High Priority,Personalized Retention Email,2,0.03,38.053134483005365,36.053134483005365,18.026567241502683,533,17000,Medium,86251.74496342118,69251.74496342115,True,533.0,17000.0,False,False,False,False,False,True
426,58,Male,30,105.11,Month-to-Month,Fiber Optic,3153.3,Yes,Yes,1,Expected Range,Expected Range,55-64,25-48 Months,Premium,1261.32,105.11,1261.32,Established,0.9951428571428571,Critical,104.59946571428571,1255.1935885714286,0.8349266340595822,0.25396556931440656,0.24590163934426232,0.4843340127199408,Top Value,0.7908193193736905,66,High Priority,Personalized Retention Email,2,0.03,37.65580765714286,35.65580765714286,17.82790382857143,534,17002,Medium,86289.40077107832,69287.40077107829,True,534.0,17002.0,False,False,False,False,False,True
656,45,Male,23,105.15,Month-to-Month,DSL,2418.4500000000003,Yes,Yes,1,Expected Range,Expected Range,45-54,13-24 Months,Premium,1261.8000000000002,105.15,1261.8000000000002,Developing,0.9940517089499649,Critical,104.52453719608881,1254.2944463530657,0.8353712761227214,0.1947810329205678,0.18852459016393444,0.44945301951227096,Top Value,0.7762122331748873,95,High Priority,Personalized Retention Email,2,0.03,37.62883339059197,35.62883339059197,17.814416695295986,535,17004,Medium,86327.02960446892,69323.02960446889,True,535.0,17004.0,False,False,False,False,False,True
840,42,Female,19,31.46,Month-to-Month,DSL,597.74,No,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,Low,377.52,31.46,377.52,Developing,0.9989583333333333,Critical,31.427229166666667,377.12675,0.01622943530457982,0.04814174972314507,0.1557377049180328,0.0622758127544409,Low Value,0.6242853251017764,726,High Priority,Contract Upgrade Offer,40,0.2,75.42535000000001,35.42535000000001,0.8856337500000002,536,17044,High,86402.45495446892,69358.45495446889,True,536.0,17044.0,False,False,False,False,False,True
101,30,Male,3,104.29,Month-to-Month,DSL,312.87,Yes,Yes,1,Expected Range,Expected Range,25-34,0-6 Months,Premium,1251.48,104.29,1251.48,New,0.9959999999999999,Critical,103.87284,1246.47408,0.8258114717652292,0.025198429477499246,0.02459016393442623,0.345291580006823,High Value,0.7357166320027291,244,High Priority,Personalized Retention Email,2,0.03,37.3942224,35.3942224,17.6971112,537,17046,Medium,86439.84917686893,69393.8491768689,True,537.0,17046.0,False,False,False,False,False,True
522,50,Female,0,104.12,Two-Year,Fiber Optic,0.0,No,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,Premium,1249.44,104.12,1249.44,New,0.9931666666666669,Critical,103.40851333333336,1240.9021600000003,0.8239217429968877,0.0,0.0,0.3295686971987551,High Value,0.7277274788795022,277,High Priority,Personalized Retention Email,2,0.03,37.22706480000001,35.22706480000001,17.613532400000004,538,17048,Medium,86477.07624166892,69429.0762416689,True,538.0,17048.0,False,False,False,False,False,True
689,52,Male,15,103.56,One-Year,DSL,1553.4,No,Yes,1,Expected Range,Expected Range,45-54,13-24 Months,Premium,1242.72,103.56,1242.72,Developing,0.9966666666666667,Critical,103.21480000000001,1238.5776,0.8176967541129392,0.1251102385986107,0.12295081967213116,0.40160499007272227,Top Value,0.7586419960290889,147,High Priority,Personalized Retention Email,2,0.03,37.157328,35.157328,17.578664,539,17050,Medium,86514.23356966893,69464.2335696689,True,539.0,17050.0,False,False,False,False,False,True
